id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,87498,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-02T00:05:00.000Z,0.999287556339166,34025331394.2511,-42.2455,0.00954627,0.03850332,-0.0667392,-0.08080378,-0.09051882,-0.09006232,112061446347.404,4.422,115004557723.66,,2024-06-02T00:05:00.000Z,1,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 02:07:22.281165
52,XRP,XRP,xrp,1334,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-02T00:06:00.000Z,0.518372321387677,556543121.902963,-54.4868,-0.25474007,0.13414899,-4.26455144,-0.0625151,-11.64802418,-17.35900779,28743931289.1363,1.1344,51837232138.77,,2024-06-02T00:06:00.000Z,,,,,,2024-06-02 02:07:22.281165
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144535546383.705,144535546383.705,True,,8,,,,2024-06-02T00:06:00.000Z,0.160249578151035,493562470.029714,-47.7446,-0.31048889,0.69201546,-7.91439383,21.40346614,-12.87628473,4.58112601,23161760335.8181,0.914,23161760335.82,,2024-06-02T00:06:00.000Z,,,,,,2024-06-02 02:07:22.281165
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706571,19706571,False,,1,,,,2024-06-02T00:09:00.000Z,67708.5205669488,11532574890.0731,-58.0521,-0.06389128,0.19522104,-2.20094758,14.68559669,3.21890396,7.17678381,1334302767857.54,52.6469,1421878931905.92,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
1027,Ethereum,ETH,ethereum,9020,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-02T00:09:00.000Z,3814.02568622502,8617402885.53992,-43.8898,-0.04520017,1.38362323,1.75949794,27.69719474,16.0014794,9.35101836,458225020053.597,18.0825,458225020053.6,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
825,Tether USDt,USDT,tether,87498,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-02T00:09:00.000Z,0.999277398091969,33975210574.9402,-42.382,-0.01526425,0.02721828,-0.06086969,-0.1359139,-0.09442912,-0.12080575,112060307187.944,4.4221,115003388646.04,,2024-06-02T00:09:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 02:11:23.159187
1839,BNB,BNB,bnb,2173,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585255.270547,147585255.270547,False,,4,,,,2024-06-02T00:09:00.000Z,601.661958863826,1523529153.62999,-4.713,0.1499983,1.36370735,-0.07708865,7.33287938,9.00040186,45.2065518,88796433785.4948,3.5041,88796433785.49,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459694362.870473,577254776.154005,True,,5,,,,2024-06-02T00:09:00.000Z,166.145139075269,1054045900.98697,-56.1765,-0.28020698,0.13161385,-1.11029255,20.40292486,-8.5643251,26.89937216,76375983851.232,3.0142,95908075065.97,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
3408,USDC,USDC,usd-coin,19523,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32369758632.3761,32369758632.3761,False,,6,,,,2024-06-02T00:09:00.000Z,1.00004148749636,2546822072.93549,-59.3229,-0.00975291,-0.00503104,0.0146904,-0.04715809,-0.00033952,0.00986556,32371101572.6196,1.2774,32371101572.62,,2024-06-02T00:09:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-02 02:11:23.159187
52,XRP,XRP,xrp,1334,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-02T00:10:00.000Z,0.518361647185155,556648755.987055,-54.4465,-0.23785329,0.11224253,-4.24162577,-0.0511896,-11.77737814,-17.320939,28743339400.775,1.1341,51836164718.52,,2024-06-02T00:10:00.000Z,,,,,,2024-06-02 02:11:23.159187
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144535546383.705,144535546383.705,True,,8,,,,2024-06-02T00:10:00.000Z,0.16036211049442,492192975.756434,-47.9196,-0.1680419,0.80344327,-7.27541977,21.50754227,-13.01207292,5.54998541,23178025259.555,0.9147,23178025259.56,,2024-06-02T00:10:00.000Z,,,,,,2024-06-02 02:11:23.159187
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35701670866.861,36925434173.444,False,,9,,,,2024-06-02T00:09:00.000Z,0.450069561297349,167683583.291129,-42.2416,-0.31202013,0.60062645,-2.54588876,-1.86733182,-22.60135766,-38.01303746,16068235344.6305,0.6341,20253130258.38,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412340413.94376,5107172226.50559,True,,10,3414166606,21439155731.1853,,2024-06-02T00:09:00.000Z,6.2794696935728,127096940.528987,-9.2719,-0.18845,-0.89320213,-1.78602336,22.11869281,29.17625112,134.18470386,15148218519.9407,0.5978,32070333216.2,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
5994,Shiba Inu,SHIB,shiba-inu,828,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271824779734,589519962850591,False,,11,,,,2024-06-02T00:09:00.000Z,2.52774547728512E-05,271430617.478261,-54.7533,-0.30474917,-0.58203351,1.07048736,10.430378,-4.77549916,13.39068915,14895291899.7852,0.5878,14901564198.65,,2024-06-02T00:09:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-02 02:11:23.159187
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393114071.130108,442460441.130108,False,,12,,,,2024-06-02T00:09:00.000Z,35.720495094641,152492016.529089,-49.5223,-0.45951398,-0.98952744,-6.65255226,6.13978092,-23.67465395,-16.21427291,14042229249.4374,0.5541,25566898606.04,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
1975,Chainlink,LINK,chainlink,1787,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-02T00:09:00.000Z,18.4047813887494,267132492.219988,-40.0154,-0.2707636,-0.03046363,5.4288889,35.2629427,2.64919653,-10.13927649,10805446609.5247,0.4264,18404781388.75,,2024-06-02T00:09:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-02 02:11:23.159187
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1452157188.99171,10250780677.3236,,2024-06-02T00:10:00.000Z,7.05900212114169,116888191.043912,-33.4703,-0.30463601,0.99636149,-4.97780574,-3.12967445,-18.08598205,-27.44067449,10150516322.1308,0.4006,10150516322.13,,2024-06-02T00:10:00.000Z,,,,,,2024-06-02 02:11:23.159187
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87368848217.3837,87368850243.7749,True,,15,71659659264,8064163196.04689,,2024-06-02T00:09:00.000Z,0.112534210724305,194055716.581309,-28.848,-0.21662714,0.46110041,-1.05780077,-8.05206781,-3.55180961,-20.00329919,9831984376.0349,0.388,9831984604.07,,2024-06-02T00:09:00.000Z,,,,,,2024-06-02 02:11:23.159187
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706571,19706571,False,,1,,,,2024-06-02T00:14:00.000Z,67712.5918559938,11497615123.6262,-58.2215,-0.04406347,0.29346744,-2.19262583,14.63634112,3.36584159,7.08411172,1334382999004.16,52.6449,1421964428975.87,,2024-06-02T00:14:00.000Z,,,,,,2024-06-02 02:15:24.226002
1027,Ethereum,ETH,ethereum,9020,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-02T00:13:00.000Z,3812.45262869975,8606730942.95165,-43.9989,-0.03697847,1.40925615,1.69636064,27.56321471,16.06566847,9.27990474,458036029633.667,18.0715,458036029633.67,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
825,Tether USDt,USDT,tether,87498,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-02T00:13:00.000Z,0.99925512761802,33930720317.6983,-42.5057,-0.00544293,0.02118781,-0.06653993,-0.08203997,-0.09600968,-0.11843931,112057809747.136,4.4212,115000825614.01,,2024-06-02T00:13:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 02:15:24.226002
1839,BNB,BNB,bnb,2173,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585255.270547,147585255.270547,False,,4,,,,2024-06-02T00:13:00.000Z,601.730964251537,1524038922.88222,-4.6664,0.17355891,1.36547176,-0.09152237,7.32638794,9.07911599,45.27278046,88806617963.2552,3.5038,88806617963.26,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459694362.870473,577254776.154005,True,,5,,,,2024-06-02T00:13:00.000Z,166.210508396132,1053684164.61348,-56.1935,-0.18878583,0.16136547,-1.07324013,20.30397242,-8.83676344,26.83804012,76406033759.5372,3.0146,95945809818.65,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
3408,USDC,USDC,usd-coin,19523,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32369758632.3761,32369758632.3761,False,,6,,,,2024-06-02T00:13:00.000Z,1.00001140154456,2542580224.13009,-59.424,-0.0120119,-0.00631166,0.00414207,-0.00798896,-0.00131201,0.0081693,32370127697.6216,1.2771,32370127697.62,,2024-06-02T00:13:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-02 02:15:24.226002
52,XRP,XRP,xrp,1334,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-02T00:14:00.000Z,0.518516585309292,558254066.564695,-54.3531,-0.16387983,0.12719478,-4.2172775,-0.07433983,-11.73913055,-17.36171043,28751930775.373,1.1344,51851658530.93,,2024-06-02T00:14:00.000Z,,,,,,2024-06-02 02:15:24.226002
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144535546383.705,144535546383.705,True,,8,,,,2024-06-02T00:14:00.000Z,0.160539896685692,492317148.1247,-47.9257,0.01625086,0.79503461,-7.3834087,21.34624297,-12.75430284,6.17470607,23203721683.8501,0.9155,23203721683.85,,2024-06-02T00:14:00.000Z,,,,,,2024-06-02 02:15:24.226002
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35701670866.861,36925434173.444,False,,9,,,,2024-06-02T00:13:00.000Z,0.45005368796391,167393567.651461,-42.3134,-0.28416481,0.65722259,-2.61899276,-1.9629033,-22.7006025,-38.08912182,16067668640.1045,0.6339,20252415958.38,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412340413.94376,5107172226.50559,True,,10,3414166606,21463355190.9428,,2024-06-02T00:13:00.000Z,6.2865576487168,127118625.186758,-9.3258,-0.02649524,-0.83109196,-1.85545155,22.15627518,28.71337101,134.29092046,15165317080.5868,0.5983,32106532623.85,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
5994,Shiba Inu,SHIB,shiba-inu,828,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271824779734,589519962850591,False,,11,,,,2024-06-02T00:13:00.000Z,2.52923240467273E-05,271023265.85056,-54.836,-0.15002158,-0.38663392,1.07307719,10.04748165,-4.94807752,13.95882078,14904053943.9353,0.588,14910329932.43,,2024-06-02T00:13:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-02 02:15:24.226002
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393114071.130108,442460441.130108,False,,12,,,,2024-06-02T00:13:00.000Z,35.7156493153082,152417106.159553,-49.5302,-0.41519012,-0.95760614,-6.65236267,6.05637949,-23.78306735,-16.37862242,14040324305.396,0.554,25563430245.69,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
1975,Chainlink,LINK,chainlink,1787,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-02T00:13:00.000Z,18.3983494364994,267009337.1188,-40.0392,-0.19374201,-0.02537675,5.29493915,35.2388987,2.26224274,-10.23649024,10801670410.5488,0.4262,18398349436.5,,2024-06-02T00:13:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-02 02:15:24.226002
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1452157188.99171,10248787063.9617,,2024-06-02T00:14:00.000Z,7.05762925780633,116894688.729103,-33.4928,-0.27320331,1.02608597,-5.01250665,-3.30792521,-18.08274835,-27.51619507,10148542208.5869,0.4004,10148542208.59,,2024-06-02T00:14:00.000Z,,,,,,2024-06-02 02:15:24.226002
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87368848217.3837,87368850243.7749,True,,15,71659659264,8063601827.38483,,2024-06-02T00:13:00.000Z,0.112526376907234,193907294.835177,-28.9648,-0.20211095,0.47332164,-1.07405094,-8.0698689,-3.57447393,-20.02300191,9831299944.46025,0.3879,9831300172.48,,2024-06-02T00:13:00.000Z,,,,,,2024-06-02 02:15:24.226002
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706571,19706571,False,,1,,,,2024-06-02T00:18:00.000Z,67748.9377544691,11474075611.2355,-58.3215,-0.00881692,0.44264185,-2.12922151,14.64458336,3.33105244,6.86920586,1335099252033.03,52.6731,1422727692843.85,,2024-06-02T00:18:00.000Z,,,,,,2024-06-02 02:19:25.948205
1027,Ethereum,ETH,ethereum,9020,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-02T00:17:00.000Z,3814.61586240845,8604780127.87947,-44.0596,0.02805349,1.59010529,1.80453285,27.41820344,16.2881563,9.12403811,458295925054.174,18.0827,458295925054.17,,2024-06-02T00:17:00.000Z,,,,,,2024-06-02 02:19:25.948205
825,Tether USDt,USDT,tether,87498,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-02T00:17:00.000Z,0.999175674846118,33897031289.0949,-42.5584,-0.01532822,0.01857553,-0.06943285,-0.10096838,-0.0959785,-0.11055884,112048899806.77,4.421,114991681668.58,,2024-06-02T00:17:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 02:19:25.948205
